customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag
810,30,North,Salaried,Healthcare,2024Q4,86154.0,640.0,42.92,64.24,87.64,57209.0,0.2858,0.76573,1
811,40,West,Salaried,IT,2025Q3,71475.0,654.0,59.03,70.69,68.2,86131.0,0.1419,0.80657,1
812,34,West,Business,IT,2025Q2,32344.0,782.0,58.89,75.73,68.35,28147.0,0.427,0.62965,0
813,34,North,SelfEmployed,Construction,2025Q2,88855.0,575.0,15.2,13.16,60.57,152098.0,0.2609,0.30915,1
814,46,West,Salaried,Retail,2025Q3,91602.0,675.0,46.42,57.34,45.69,17064.0,0.3219,0.55318,0
815,49,West,Salaried,Manufacturing,2024Q4,107182.0,702.0,38.99,38.83,59.09,71864.0,0.3581,0.37974,0
816,69,South,Salaried,IT,2025Q1,71624.0,729.0,66.77,17.52,63.47,124510.0,0.3469,0.41529,0
817,47,East,Salaried,Transport,2025Q1,63323.0,684.0,27.8,23.24,66.35,77426.0,0.05,0.27697,0
818,45,South,Salaried,Retail,2025Q2,57136.0,648.0,22.36,75.3,80.65,52662.0,0.1589,0.6634,1
819,36,North,Business,Manufacturing,2025Q3,20000.0,777.0,63.83,19.53,59.36,157903.0,0.3167,0.30449,0
820,56,South,Salaried,Transport,2025Q4,69882.0,768.0,18.92,33.12,62.36,45150.0,0.6264,0.15286,0
821,54,West,SelfEmployed,Healthcare,2024Q4,149162.0,689.0,51.19,30.64,89.84,237826.0,0.238,0.55876,1
822,36,North,Salaried,Retail,2025Q1,111774.0,612.0,28.0,9.38,81.39,63138.0,0.3051,0.3783,0
823,53,South,SelfEmployed,Transport,2024Q4,55195.0,727.0,44.07,46.59,41.26,61593.0,0.5114,0.35231,0
824,23,South,SelfEmployed,Retail,2024Q4,67133.0,720.0,46.97,73.93,84.66,121745.0,0.4345,0.70423,0
825,43,South,Salaried,Retail,2024Q4,66974.0,673.0,35.04,6.99,94.45,58854.0,0.4008,0.34441,0
826,31,West,Salaried,Healthcare,2025Q3,114963.0,602.0,68.5,15.13,91.69,78213.0,0.3646,0.74814,0
827,68,South,Salaried,Healthcare,2025Q3,135613.0,695.0,17.91,69.82,85.98,109088.0,0.1216,0.52794,0
828,38,South,Salaried,Retail,2025Q3,82245.0,752.0,33.48,58.42,74.6,31015.0,0.1604,0.41748,0
829,67,East,Salaried,Transport,2025Q2,86592.0,760.0,35.82,69.37,55.3,112308.0,0.2401,0.41459,0
830,61,South,Salaried,Construction,2025Q3,93010.0,708.0,47.86,25.71,75.99,22351.0,0.3021,0.41532,0
831,64,North,Business,IT,2025Q2,79604.0,676.0,34.44,77.34,78.26,72468.0,0.4948,0.69736,0
832,49,South,Salaried,Healthcare,2025Q1,87050.0,750.0,15.82,48.19,55.49,56978.0,0.3539,0.19917,0
833,25,North,SelfEmployed,Construction,2025Q1,81204.0,647.0,66.85,59.93,54.04,29207.0,0.2736,0.7746,0
834,44,North,Salaried,Healthcare,2025Q1,91949.0,635.0,34.96,13.29,61.83,238950.0,0.3163,0.33735,0
835,49,South,SelfEmployed,Retail,2025Q1,29957.0,705.0,30.56,23.45,75.26,82221.0,0.5149,0.28721,0
836,49,South,Salaried,Construction,2025Q1,68013.0,795.0,36.8,74.6,56.12,46310.0,0.3653,0.38948,0
837,46,West,SelfEmployed,Transport,2025Q3,50415.0,797.0,23.0,25.15,70.56,80772.0,0.4301,0.13013,0
838,60,South,Salaried,Transport,2025Q4,97252.0,638.0,16.01,13.33,89.46,416969.0,0.2919,0.30054,0
839,23,East,Salaried,Manufacturing,2025Q3,60360.0,686.0,18.91,58.75,56.23,36433.0,0.1187,0.37566,0
840,22,East,Salaried,IT,2025Q4,40878.0,844.0,20.0,54.31,93.13,115910.0,0.4285,0.21481,0
841,45,North,Salaried,IT,2025Q3,35290.0,672.0,21.86,59.71,66.03,38554.0,0.3887,0.46555,0
842,39,East,Salaried,Healthcare,2025Q1,91234.0,799.0,35.2,60.65,45.55,102500.0,0.4661,0.26167,0
843,60,North,Salaried,IT,2024Q4,56781.0,764.0,47.43,50.02,43.03,46102.0,0.3601,0.33391,0
844,22,West,Salaried,Manufacturing,2025Q4,76545.0,775.0,47.73,49.44,58.63,65219.0,0.6404,0.36434,0
845,39,North,SelfEmployed,Transport,2024Q4,119572.0,685.0,10.01,88.17,54.23,81692.0,0.237,0.48356,0
846,21,South,Salaried,Construction,2025Q1,89380.0,687.0,65.26,53.05,86.4,184249.0,0.2195,0.76552,0
847,47,North,Salaried,Construction,2025Q4,67247.0,660.0,59.37,60.56,80.57,26063.0,0.328,0.78989,0
848,65,West,SelfEmployed,Transport,2024Q4,50621.0,754.0,67.84,29.03,88.65,240329.0,0.3146,0.53968,0
849,69,South,Salaried,Retail,2025Q3,90874.0,620.0,31.6,83.4,72.41,19096.0,0.3266,0.77888,0
850,55,East,Salaried,Transport,2025Q1,76772.0,701.0,49.89,7.19,63.95,91983.0,0.3382,0.29476,0
851,61,North,Salaried,Construction,2025Q3,94465.0,800.0,20.08,55.15,54.88,76287.0,0.3114,0.18321,0
852,25,East,Business,Healthcare,2025Q3,20409.0,743.0,59.02,39.55,72.07,66707.0,0.2846,0.4997,0
853,58,North,SelfEmployed,Manufacturing,2025Q1,108436.0,765.0,19.68,59.35,73.99,75011.0,0.2311,0.30216,0
854,24,West,SelfEmployed,Transport,2025Q4,37180.0,620.0,29.56,37.42,61.61,105375.0,0.4167,0.47246,0
855,37,North,Salaried,Retail,2025Q2,67896.0,655.0,39.45,69.59,91.51,101033.0,0.493,0.76013,0
856,41,North,SelfEmployed,Healthcare,2025Q2,114750.0,775.0,45.67,6.83,75.2,64494.0,0.7454,0.19276,1
857,68,North,Salaried,Transport,2025Q1,24160.0,717.0,43.58,41.53,86.06,119645.0,0.3943,0.50029,1
858,51,South,Salaried,Healthcare,2025Q2,77830.0,653.0,16.13,79.81,74.12,62273.0,0.4855,0.615,0
859,68,East,Salaried,Transport,2024Q4,73131.0,744.0,35.3,27.52,57.41,78074.0,0.376,0.22313,0
860,42,North,Salaried,Healthcare,2025Q4,79281.0,681.0,65.37,9.75,80.51,164464.0,0.4347,0.51684,0
861,31,West,Salaried,IT,2025Q3,88905.0,850.0,62.34,49.69,52.66,167823.0,0.3413,0.31128,0
862,54,South,Salaried,Healthcare,2025Q3,80377.0,743.0,45.45,92.89,72.81,152275.0,0.3154,0.71793,0
863,69,South,Salaried,IT,2025Q1,46500.0,659.0,44.34,10.77,62.13,35685.0,0.3216,0.34467,0
864,35,South,Salaried,Construction,2025Q3,82433.0,758.0,16.7,11.31,48.24,98559.0,0.5776,0.07868,0
865,30,South,SelfEmployed,IT,2024Q4,79542.0,799.0,22.02,58.56,62.73,101017.0,0.5639,0.22704,0
866,58,East,Salaried,Healthcare,2024Q4,78495.0,710.0,25.16,27.51,57.07,252036.0,0.2495,0.21772,0
867,52,North,SelfEmployed,Manufacturing,2025Q1,132150.0,668.0,39.29,41.92,46.17,127389.0,0.41,0.42,0
868,68,North,Salaried,Manufacturing,2025Q3,113436.0,712.0,53.88,79.75,85.31,47149.0,0.3186,0.78419,0
869,51,West,SelfEmployed,Construction,2025Q2,125679.0,676.0,37.64,22.9,67.42,55981.0,0.5652,0.35496,0
870,57,West,Salaried,Healthcare,2025Q2,88602.0,696.0,17.56,69.74,59.05,12336.0,0.2076,0.42305,0
871,64,South,Salaried,IT,2025Q4,124633.0,634.0,36.36,50.4,67.77,69286.0,0.4866,0.59835,0
872,48,South,Salaried,Manufacturing,2025Q1,58600.0,758.0,19.76,86.45,81.5,56473.0,0.362,0.50283,0
873,51,East,Salaried,Transport,2025Q4,71019.0,647.0,55.07,92.57,41.01,50652.0,0.1274,0.81862,0
874,26,South,SelfEmployed,Retail,2025Q2,65496.0,743.0,19.99,48.65,70.07,42373.0,0.5806,0.27276,0
875,34,North,Salaried,Healthcare,2025Q2,67603.0,693.0,38.95,57.62,66.35,214478.0,0.1423,0.53945,0
876,43,North,Salaried,Transport,2025Q2,81033.0,722.0,51.6,72.13,89.12,11143.0,0.2276,0.73302,0
877,36,East,SelfEmployed,Transport,2025Q4,85099.0,684.0,23.69,33.68,70.58,30085.0,0.2008,0.31872,0
878,45,East,Salaried,Healthcare,2025Q1,90775.0,721.0,14.56,25.41,47.55,388746.0,0.5062,0.13227,0
879,59,North,Salaried,Retail,2024Q4,123616.0,734.0,43.8,91.82,61.38,145635.0,0.2768,0.68131,0
880,22,North,Salaried,Manufacturing,2024Q4,41884.0,691.0,13.25,43.94,74.16,90592.0,0.2104,0.30634,0
881,58,North,Salaried,Retail,2025Q2,49869.0,615.0,45.27,5.14,42.53,72890.0,0.4236,0.33302,0
882,61,East,Salaried,Construction,2025Q1,20000.0,729.0,55.21,80.39,88.66,48551.0,0.217,0.78035,0
883,59,North,Salaried,IT,2025Q1,58951.0,731.0,29.76,58.97,43.73,29926.0,0.4059,0.32541,0
884,54,North,Business,IT,2025Q3,68896.0,631.0,39.3,20.17,41.68,94594.0,0.3938,0.345,0
885,60,West,Salaried,Transport,2025Q3,62539.0,656.0,65.73,7.71,40.11,127999.0,0.3804,0.40563,0
886,63,North,Salaried,Manufacturing,2025Q4,51526.0,691.0,38.27,31.23,77.61,45021.0,0.1163,0.41726,0
887,45,East,Salaried,Retail,2025Q3,82227.0,584.0,69.79,88.51,65.08,20501.0,0.4895,0.93776,1
888,56,North,Business,Transport,2025Q4,70333.0,749.0,19.42,89.01,45.65,116457.0,0.5259,0.40163,0
889,36,North,SelfEmployed,Healthcare,2024Q4,57882.0,683.0,52.54,32.99,87.09,125827.0,0.4639,0.58475,1
890,38,North,Salaried,Transport,2025Q2,83776.0,726.0,49.16,80.23,51.15,130920.0,0.4412,0.63201,0
891,33,East,SelfEmployed,Healthcare,2025Q1,65670.0,652.0,62.34,44.77,57.95,65450.0,0.3294,0.67829,0
892,57,West,Salaried,Healthcare,2024Q4,108913.0,821.0,15.55,63.89,49.77,16140.0,0.5572,0.16011,0
893,47,West,Salaried,Construction,2024Q4,75909.0,632.0,26.81,35.1,90.97,31020.0,0.1838,0.52286,0
894,54,South,Salaried,Construction,2025Q4,71251.0,683.0,17.93,51.44,81.69,179891.0,0.0778,0.42277,0
895,31,East,Salaried,Healthcare,2025Q2,86539.0,776.0,65.99,31.44,79.82,28413.0,0.4997,0.46387,0
896,21,North,Salaried,Manufacturing,2025Q4,29855.0,647.0,35.6,10.5,42.42,119368.0,0.1396,0.24834,0
897,33,South,Business,Construction,2024Q4,110339.0,715.0,64.6,17.54,68.75,35779.0,0.4819,0.44717,0
898,50,West,Salaried,Construction,2025Q1,99622.0,744.0,27.66,31.16,71.65,33346.0,0.1797,0.23647,0
899,25,North,Business,IT,2025Q3,60173.0,627.0,17.58,92.86,61.04,262529.0,0.4269,0.70003,1
900,38,North,Salaried,Transport,2025Q4,51734.0,673.0,27.79,91.91,57.7,269414.0,0.2612,0.67066,0
901,34,North,Salaried,IT,2024Q4,54750.0,720.0,45.83,79.49,86.86,81983.0,0.3972,0.73132,0
902,33,North,Salaried,Manufacturing,2025Q3,44751.0,735.0,60.71,25.93,41.27,52092.0,0.5194,0.33383,0
903,52,North,Salaried,Construction,2025Q3,37582.0,665.0,33.12,44.74,74.39,150608.0,0.2495,0.50251,0
904,27,East,Salaried,Construction,2024Q4,43940.0,811.0,64.89,44.58,61.68,24204.0,0.5488,0.40049,0
905,28,South,Salaried,Retail,2025Q2,20000.0,736.0,24.65,39.83,76.63,170777.0,0.3521,0.28763,0
906,27,West,Salaried,Manufacturing,2024Q4,70910.0,753.0,51.61,9.04,50.89,300845.0,0.364,0.20035,0
907,69,West,Salaried,Transport,2025Q1,76586.0,749.0,54.14,53.11,53.13,109806.0,0.4923,0.4633,0
908,36,South,SelfEmployed,Transport,2025Q3,112027.0,624.0,26.44,11.55,72.28,32404.0,0.5076,0.32607,0
909,63,South,Salaried,Transport,2025Q1,104677.0,704.0,11.62,77.17,93.9,212611.0,0.3421,0.53912,1
910,51,South,Salaried,Manufacturing,2025Q4,61650.0,709.0,31.91,67.22,93.61,91028.0,0.166,0.61518,0
911,47,East,Salaried,Retail,2025Q3,73809.0,696.0,12.71,36.75,53.69,66288.0,0.356,0.20381,0
912,53,South,Business,Retail,2025Q2,107577.0,721.0,64.05,63.24,45.63,37112.0,0.1695,0.62611,0
913,49,East,SelfEmployed,IT,2024Q4,68787.0,594.0,67.21,25.97,72.47,32930.0,0.3394,0.75025,0
914,28,South,Salaried,Manufacturing,2025Q4,84265.0,717.0,54.12,28.87,63.1,163959.0,0.3078,0.41475,0
915,53,East,Salaried,Manufacturing,2025Q1,64851.0,693.0,53.6,33.27,81.89,69333.0,0.1769,0.55519,0
916,61,South,Salaried,Retail,2025Q4,80981.0,594.0,24.45,76.73,69.04,68827.0,0.2439,0.73857,1
917,39,South,Business,Healthcare,2025Q2,82092.0,733.0,14.44,23.96,68.08,79878.0,0.5033,0.15284,0
918,41,West,Salaried,Healthcare,2024Q4,71277.0,645.0,58.13,55.65,75.56,18645.0,0.3112,0.76996,1
919,61,West,Salaried,IT,2025Q4,106648.0,689.0,43.55,23.04,46.95,72011.0,0.295,0.30455,1
920,41,North,Salaried,Healthcare,2025Q1,58392.0,696.0,50.9,30.65,77.24,72799.0,0.4145,0.49596,0
921,45,West,Salaried,Healthcare,2025Q4,82883.0,608.0,56.78,26.19,66.87,208273.0,0.5467,0.64418,0
922,62,South,Business,Healthcare,2024Q4,124588.0,615.0,34.57,63.05,85.11,130527.0,0.28,0.74516,0
923,43,West,Salaried,Construction,2025Q4,87782.0,740.0,18.67,52.41,47.63,31258.0,0.4904,0.22527,0
924,31,West,Salaried,IT,2025Q1,60087.0,677.0,57.7,69.92,56.54,55526.0,0.3498,0.73356,0
925,53,South,Salaried,Retail,2024Q4,88688.0,688.0,37.23,24.79,92.26,152116.0,0.5818,0.42886,1
926,40,North,SelfEmployed,Healthcare,2025Q2,140801.0,714.0,59.62,5.82,70.42,29381.0,0.478,0.34939,0
927,45,South,SelfEmployed,Transport,2025Q2,80981.0,613.0,36.26,66.25,91.11,239714.0,0.3062,0.78656,0
928,46,South,Salaried,Construction,2025Q3,99841.0,688.0,23.02,15.34,77.9,71085.0,0.3833,0.23901,0
929,60,East,Salaried,Healthcare,2025Q4,80130.0,704.0,20.26,27.17,90.95,106441.0,0.2538,0.29317,0
930,32,South,SelfEmployed,Construction,2025Q1,86886.0,807.0,54.64,32.51,57.48,53673.0,0.3695,0.2607,1
931,52,North,Salaried,IT,2025Q4,78044.0,659.0,44.49,72.21,44.98,53160.0,0.2507,0.65469,0
932,53,West,Salaried,Transport,2024Q4,54549.0,753.0,34.28,61.33,84.12,38358.0,0.2673,0.47409,0
933,30,West,Salaried,Transport,2025Q3,89349.0,710.0,39.53,21.58,84.25,214436.0,0.4905,0.35661,0
934,24,South,Business,Transport,2025Q1,49425.0,648.0,42.98,58.81,74.04,110662.0,0.3774,0.68779,0
935,35,North,Salaried,Healthcare,2025Q4,72189.0,675.0,24.36,68.73,71.88,37179.0,0.3936,0.55624,0
936,26,South,SelfEmployed,Construction,2025Q1,127792.0,758.0,32.69,40.0,90.32,119836.0,0.2904,0.3485,0
937,47,North,Salaried,Transport,2024Q4,78201.0,753.0,27.54,27.14,49.71,141257.0,0.3129,0.15822,0
938,25,West,Salaried,Manufacturing,2025Q3,56919.0,681.0,33.31,66.11,73.91,155909.0,0.3073,0.60095,1
939,25,North,Salaried,Manufacturing,2025Q1,86022.0,729.0,40.03,59.98,42.74,89054.0,0.2793,0.4038,0
940,38,East,Salaried,Construction,2024Q4,66160.0,653.0,20.4,12.01,47.75,82429.0,0.2747,0.18315,0
941,48,South,Salaried,Healthcare,2025Q2,82715.0,700.0,33.61,65.0,64.05,38101.0,0.2462,0.52293,0
942,55,East,Salaried,Healthcare,2025Q1,50586.0,686.0,33.13,48.97,85.17,185749.0,0.1842,0.52612,0
943,42,East,Salaried,IT,2025Q3,99492.0,761.0,27.16,72.8,80.32,116622.0,0.3409,0.46251,0
944,54,West,SelfEmployed,IT,2025Q1,83116.0,735.0,69.91,22.16,93.57,146127.0,0.2358,0.56743,1
945,24,North,Business,Transport,2025Q1,54953.0,673.0,14.42,28.24,42.47,19575.0,0.5493,0.18138,0
946,38,North,Salaried,Retail,2024Q4,88993.0,678.0,48.58,53.9,60.97,142858.0,0.1895,0.59701,0
947,61,North,Salaried,IT,2025Q4,128379.0,708.0,20.47,48.36,48.73,74425.0,0.3015,0.26633,0
948,46,West,Salaried,Healthcare,2025Q4,60103.0,701.0,60.37,39.77,42.03,130528.0,0.4381,0.48174,0
949,62,West,Salaried,Retail,2025Q1,98941.0,695.0,64.85,72.14,54.54,31617.0,0.093,0.75218,0
950,42,East,SelfEmployed,IT,2025Q3,90448.0,691.0,34.09,55.83,53.45,260203.0,0.4429,0.4489,0
951,67,East,Salaried,Construction,2025Q3,90082.0,786.0,59.41,68.92,63.1,46333.0,0.2511,0.56588,0
952,53,East,Salaried,Manufacturing,2024Q4,102506.0,685.0,24.99,18.79,47.7,163776.0,0.2203,0.19063,0
953,63,North,SelfEmployed,IT,2025Q1,73075.0,726.0,18.4,70.61,66.87,63368.0,0.4202,0.40334,0
954,34,West,Salaried,IT,2025Q1,83808.0,843.0,28.95,46.54,90.61,267054.0,0.4339,0.22186,0
955,51,South,Salaried,Construction,2025Q4,82456.0,663.0,30.5,8.04,81.15,90075.0,0.2173,0.29436,0
956,30,South,Salaried,Healthcare,2024Q4,58607.0,721.0,33.84,26.1,86.32,273571.0,0.3098,0.33134,0
957,44,South,Salaried,Transport,2025Q2,91470.0,723.0,32.38,7.32,84.26,69633.0,0.495,0.21936,0
958,41,North,Salaried,Construction,2025Q3,70939.0,709.0,34.67,46.12,61.43,33557.0,0.2967,0.38683,0
959,68,North,SelfEmployed,Transport,2025Q3,125755.0,712.0,52.6,34.33,78.99,89975.0,0.2295,0.50577,0
960,28,East,SelfEmployed,IT,2025Q1,67304.0,662.0,24.73,93.87,81.48,66619.0,0.3351,0.75358,0
961,52,North,Salaried,Healthcare,2024Q4,46992.0,730.0,11.11,83.17,51.31,47912.0,0.3388,0.36455,0
962,51,East,Business,Retail,2025Q2,108010.0,609.0,39.38,79.31,87.31,174592.0,0.3189,0.84583,0
963,54,North,Salaried,IT,2025Q3,61394.0,809.0,36.9,50.1,65.18,28363.0,0.4039,0.26232,0
964,43,South,SelfEmployed,Construction,2024Q4,49668.0,804.0,13.6,77.64,40.9,278758.0,0.2727,0.20243,0
965,45,South,Salaried,Retail,2025Q2,89688.0,692.0,18.03,29.02,75.39,64247.0,0.4257,0.26153,1
966,27,South,SelfEmployed,Manufacturing,2025Q1,113312.0,768.0,40.6,55.46,77.22,28185.0,0.3057,0.43042,1
967,39,East,Business,Retail,2025Q4,98434.0,694.0,24.09,40.36,70.35,96074.0,0.1772,0.33982,1
968,27,South,Salaried,Construction,2025Q3,65706.0,711.0,62.66,20.42,51.68,83111.0,0.5407,0.39679,0
969,67,East,Business,Retail,2025Q3,83214.0,673.0,20.4,11.54,66.53,65667.0,0.165,0.20066,0
970,28,South,SelfEmployed,Construction,2025Q2,72816.0,755.0,11.21,55.24,62.01,47056.0,0.4494,0.21528,1
971,34,East,SelfEmployed,IT,2025Q4,121521.0,678.0,36.85,13.79,93.61,183479.0,0.3306,0.38466,0
972,21,West,Salaried,Healthcare,2024Q4,69067.0,753.0,69.17,69.62,85.36,106678.0,0.3525,0.76323,0
973,33,East,SelfEmployed,Manufacturing,2025Q1,82475.0,708.0,48.03,87.93,81.9,52053.0,0.2454,0.7869,0
974,23,North,SelfEmployed,Healthcare,2024Q4,84231.0,709.0,31.24,19.59,49.96,96641.0,0.2917,0.19845,1
975,48,North,Salaried,Healthcare,2025Q2,50995.0,628.0,11.01,47.38,58.21,42362.0,0.4455,0.36918,0
976,58,South,Business,Healthcare,2025Q3,75177.0,713.0,39.1,71.49,60.88,145071.0,0.2169,0.56638,0
977,35,East,Salaried,Construction,2025Q3,75585.0,647.0,22.39,30.82,67.09,317339.0,0.2897,0.3481,0
978,56,North,Salaried,Construction,2024Q4,114421.0,713.0,48.87,87.87,41.66,158731.0,0.4768,0.66385,0
979,23,South,Salaried,Manufacturing,2025Q1,84879.0,817.0,44.98,84.96,72.62,46056.0,0.2797,0.53225,0
980,24,East,Salaried,Construction,2025Q2,70542.0,634.0,25.91,14.34,59.68,37288.0,0.3534,0.2814,0
981,25,South,Salaried,Transport,2025Q1,76372.0,702.0,14.13,7.47,70.89,78370.0,0.3633,0.13689,0
982,46,West,Salaried,Construction,2025Q2,78326.0,675.0,55.3,92.88,40.49,23704.0,0.2456,0.78382,0
983,45,North,Business,Construction,2025Q1,79027.0,653.0,45.13,91.08,57.68,138755.0,0.4008,0.798,1
984,30,North,Salaried,Construction,2024Q4,103186.0,666.0,60.53,43.01,82.28,116542.0,0.3412,0.70956,0
985,28,East,Salaried,IT,2025Q4,104468.0,791.0,25.59,9.55,67.56,65683.0,0.2539,0.09909,0
986,32,South,Salaried,Manufacturing,2025Q2,55232.0,806.0,49.17,60.7,83.39,59693.0,0.4259,0.47487,0
987,23,East,Salaried,Transport,2024Q4,106699.0,652.0,17.12,31.41,78.44,67684.0,0.3674,0.3443,0
988,47,South,Business,Construction,2025Q3,98784.0,732.0,27.51,89.31,87.02,218219.0,0.3416,0.64721,0
989,43,North,Salaried,Manufacturing,2025Q3,78682.0,659.0,49.39,76.52,40.41,55054.0,0.3127,0.69535,0
990,60,West,SelfEmployed,Retail,2025Q1,43151.0,673.0,59.53,63.46,54.37,31661.0,0.1741,0.71232,0
991,53,West,Salaried,IT,2025Q3,85316.0,597.0,29.26,30.61,70.18,42309.0,0.3316,0.50431,0
992,34,East,Salaried,Construction,2025Q4,71151.0,827.0,57.93,68.11,91.76,146178.0,0.0834,0.57423,0
993,43,South,Salaried,Transport,2025Q2,93872.0,770.0,50.67,31.03,77.39,37327.0,0.4386,0.35278,0
994,51,East,Salaried,IT,2025Q1,96165.0,674.0,30.92,8.39,65.11,169229.0,0.2114,0.23518,0
995,33,South,Salaried,Transport,2025Q2,112977.0,726.0,62.58,50.76,47.16,63509.0,0.4147,0.53706,0
996,32,North,Salaried,IT,2025Q2,53470.0,688.0,40.55,48.98,67.13,20838.0,0.1817,0.51101,0
997,55,West,Salaried,Retail,2024Q4,133459.0,762.0,48.89,73.67,64.26,123510.0,0.1945,0.56864,0
998,38,North,SelfEmployed,Manufacturing,2025Q3,102382.0,691.0,39.74,82.91,82.81,60479.0,0.261,0.74598,0
999,41,West,Salaried,IT,2025Q2,97856.0,699.0,37.16,36.9,62.73,94854.0,0.5737,0.37383,0
1000,65,South,Salaried,Healthcare,2025Q4,127910.0,674.0,60.88,45.45,57.54,47275.0,0.2977,0.63112,0
1001,67,North,Salaried,Retail,2025Q4,87946.0,743.0,27.68,47.34,44.93,173105.0,0.5511,0.23906,0
1002,62,South,Salaried,Healthcare,2025Q3,105841.0,832.0,12.2,34.18,42.56,99904.0,0.4056,0.06337,0
1003,21,West,SelfEmployed,Retail,2025Q3,84244.0,694.0,62.79,71.9,64.15,333191.0,0.3189,0.76649,0
1004,58,East,Salaried,Healthcare,2025Q1,101020.0,694.0,59.5,51.99,59.08,120256.0,0.3708,0.62739,1
1005,61,West,Salaried,Healthcare,2025Q1,109040.0,709.0,31.99,87.26,70.54,62135.0,0.3901,0.65258,0
1006,62,East,Business,Transport,2025Q1,106473.0,724.0,21.13,63.53,79.16,39929.0,0.4033,0.42919,0
1007,67,East,Salaried,IT,2025Q3,42200.0,694.0,50.53,24.07,42.2,27117.0,0.509,0.33232,0
1008,29,West,Salaried,IT,2025Q2,69655.0,688.0,14.73,19.83,67.29,66827.0,0.3604,0.1884,0
1009,43,North,Salaried,Retail,2024Q4,109295.0,715.0,35.43,38.51,87.41,68673.0,0.4236,0.43056,0
1010,34,South,Salaried,Manufacturing,2025Q1,92453.0,614.0,15.15,36.22,65.03,222724.0,0.5849,0.3837,0
1011,31,North,SelfEmployed,Transport,2024Q4,78764.0,680.0,45.87,41.64,68.67,54839.0,0.1617,0.52701,0
1012,27,West,SelfEmployed,IT,2025Q4,92691.0,600.0,11.63,21.52,66.77,148790.0,0.3361,0.3077,1
1013,51,West,Business,IT,2025Q3,52408.0,683.0,47.75,93.04,61.44,67865.0,0.4461,0.78868,0
1014,44,North,Salaried,Transport,2025Q4,99662.0,658.0,50.39,18.11,46.06,274935.0,0.1837,0.37583,0
1015,46,East,Salaried,Construction,2025Q1,89286.0,744.0,39.23,63.74,46.95,24436.0,0.2335,0.40581,0
1016,50,West,SelfEmployed,Transport,2025Q2,82131.0,670.0,20.5,6.18,49.85,188421.0,0.2372,0.1494,0
1017,54,North,Salaried,IT,2025Q1,75527.0,690.0,16.08,41.63,83.59,51570.0,0.396,0.34476,0
1018,66,East,Salaried,Manufacturing,2024Q4,85776.0,592.0,28.8,32.83,55.14,136502.0,0.4131,0.46924,0
1019,58,West,Salaried,Construction,2025Q1,73143.0,766.0,37.91,39.38,92.15,219748.0,0.2441,0.37151,0
1020,25,North,Salaried,Healthcare,2025Q2,71903.0,650.0,48.53,49.83,84.56,57191.0,0.4014,0.70434,0
1021,25,East,Salaried,Transport,2025Q2,124722.0,683.0,10.08,59.03,77.65,33949.0,0.2722,0.39537,0
1022,39,South,SelfEmployed,Healthcare,2025Q3,40337.0,753.0,52.66,57.52,79.62,31724.0,0.5007,0.57194,0
1023,58,West,SelfEmployed,Construction,2025Q3,40851.0,753.0,52.76,61.76,42.62,40225.0,0.4114,0.46065,0
1024,48,West,Salaried,Construction,2025Q2,99538.0,649.0,36.67,81.01,71.26,13355.0,0.4382,0.75084,0
1025,46,West,Salaried,Construction,2025Q2,49507.0,739.0,30.6,84.8,91.76,62361.0,0.5407,0.64629,0
1026,62,South,Salaried,Retail,2024Q4,29912.0,647.0,60.54,71.35,42.15,115249.0,0.4331,0.76091,1
1027,43,West,SelfEmployed,Transport,2025Q1,105357.0,723.0,57.08,12.1,56.01,86872.0,0.2816,0.30423,0
1028,66,West,Salaried,Manufacturing,2025Q3,111502.0,667.0,69.0,91.52,42.83,56127.0,0.3649,0.85388,0
1029,69,South,SelfEmployed,Manufacturing,2024Q4,47299.0,654.0,32.32,90.27,71.34,39308.0,0.1926,0.76184,0
1030,50,West,Salaried,Healthcare,2025Q1,35117.0,712.0,64.41,69.05,46.39,49037.0,0.2176,0.68113,0
1031,23,North,Salaried,Healthcare,2025Q3,49531.0,670.0,15.24,51.57,66.36,89197.0,0.4215,0.37292,0
1032,48,East,Salaried,Healthcare,2024Q4,62502.0,821.0,34.69,27.56,79.6,130311.0,0.5508,0.17585,0
1033,53,North,SelfEmployed,Transport,2025Q4,127848.0,676.0,37.92,73.07,49.04,25675.0,0.4788,0.59675,0
1034,62,North,Salaried,IT,2025Q4,69256.0,644.0,36.45,84.01,81.55,81647.0,0.391,0.79599,0
1035,23,North,Salaried,Healthcare,2025Q3,100796.0,661.0,47.51,64.87,43.31,88040.0,0.1696,0.62528,0
1036,25,East,Salaried,Construction,2024Q4,98044.0,709.0,20.21,61.62,48.23,37781.0,0.3662,0.33134,0
1037,39,South,SelfEmployed,Healthcare,2025Q1,113061.0,716.0,61.99,22.37,55.41,107243.0,0.2293,0.40629,1
1038,62,East,SelfEmployed,Construction,2025Q1,64350.0,727.0,43.11,37.2,83.79,140564.0,0.3967,0.44123,0
1039,68,North,Salaried,Retail,2024Q4,79745.0,760.0,64.25,70.08,86.76,49067.0,0.1911,0.73105,0
1040,21,South,SelfEmployed,IT,2025Q4,74520.0,618.0,10.16,6.52,52.12,39870.0,0.3696,0.16865,0
