customer_id,age,region,employment_type,industry,annual_income,bureau_score,debt_to_income,utilization_rate,loan_to_value,ead,predicted_pd,actual_default
845,55,North,SelfEmployed,Healthcare,70621.0,622.0,48.49,55.74,80.57,121116.0,0.7872,0
846,53,South,Salaried,Retail,75586.0,777.0,58.21,15.06,62.65,25211.0,0.2631,0
847,40,North,Salaried,Healthcare,87590.0,745.0,26.96,22.04,80.43,49923.0,0.2245,0
848,36,West,Salaried,Retail,61540.0,719.0,36.95,66.06,70.32,61491.0,0.5102,0
849,29,East,Salaried,Construction,74886.0,762.0,10.86,11.7,90.19,73194.0,0.1237,0
850,51,East,Salaried,IT,39180.0,773.0,58.23,71.88,72.29,49986.0,0.5719,0
851,37,North,Salaried,IT,85334.0,700.0,52.2,14.39,62.04,16342.0,0.3854,0
852,51,East,SelfEmployed,Manufacturing,70391.0,798.0,23.88,57.69,87.46,75449.0,0.2601,0
853,68,North,SelfEmployed,Construction,112686.0,737.0,33.41,94.8,42.74,144848.0,0.4797,0
854,43,West,SelfEmployed,Retail,82027.0,667.0,51.72,20.65,89.53,163567.0,0.5953,0
855,26,North,Salaried,Construction,57660.0,619.0,31.49,28.5,78.3,52428.0,0.5615,0
856,50,North,Salaried,IT,53126.0,764.0,19.74,85.86,91.73,62272.0,0.448,0
857,27,North,Salaried,Retail,88234.0,700.0,41.11,61.37,53.78,36204.0,0.5044,0
858,68,South,Salaried,Construction,110929.0,593.0,53.41,49.33,78.22,62301.0,0.8302,0
859,60,East,Salaried,IT,104803.0,720.0,29.25,55.64,84.52,48319.0,0.4522,0
860,62,North,Salaried,Retail,50746.0,685.0,17.31,31.59,78.62,46205.0,0.3176,0
861,66,West,Salaried,Retail,79066.0,660.0,59.77,81.98,51.57,28332.0,0.7955,1
862,31,South,Salaried,IT,97540.0,761.0,25.17,72.07,55.16,129376.0,0.3033,0
863,54,East,Salaried,Retail,48177.0,653.0,40.77,62.82,71.17,53013.0,0.6835,0
864,32,South,Salaried,IT,95747.0,673.0,51.48,88.86,64.57,47137.0,0.7879,1
865,65,South,Salaried,Healthcare,60944.0,687.0,29.02,57.03,80.43,66983.0,0.5243,0
866,67,East,Salaried,Healthcare,70691.0,761.0,48.92,51.07,60.83,44829.0,0.3873,0
867,47,North,Salaried,Retail,80533.0,630.0,37.58,92.81,87.27,20981.0,0.8516,1
868,32,North,Salaried,Retail,96366.0,662.0,44.23,23.54,63.76,115008.0,0.4709,0
869,33,West,SelfEmployed,IT,105638.0,726.0,45.43,17.78,42.2,60915.0,0.2399,0
870,28,West,Salaried,Retail,68541.0,730.0,59.45,19.61,40.96,88759.0,0.3191,0
871,36,South,Salaried,Manufacturing,65407.0,632.0,49.38,94.05,75.57,65960.0,0.8723,0
872,49,South,Salaried,Healthcare,64075.0,676.0,25.86,63.7,69.73,96218.0,0.5205,0
873,55,East,Salaried,Retail,90592.0,693.0,13.58,32.53,69.85,85051.0,0.2547,0
874,49,South,SelfEmployed,Retail,94911.0,717.0,10.12,27.41,83.45,19753.0,0.2109,0
875,51,North,Salaried,Construction,92888.0,687.0,64.27,10.1,60.66,74918.0,0.4789,0
876,33,North,Salaried,Retail,80396.0,792.0,66.53,16.88,94.75,38309.0,0.3968,0
877,32,East,SelfEmployed,Manufacturing,82369.0,694.0,15.65,86.74,92.0,38224.0,0.5971,0
878,22,East,Salaried,Healthcare,70393.0,791.0,39.22,72.26,40.71,25721.0,0.2844,0
879,53,North,Salaried,Construction,72258.0,672.0,19.1,89.74,89.27,147887.0,0.676,0
880,28,North,Salaried,IT,92079.0,604.0,66.92,43.14,77.43,55929.0,0.851,0
881,61,North,Salaried,IT,80286.0,850.0,24.81,59.11,67.61,48625.0,0.1407,0
882,60,East,Salaried,Healthcare,65537.0,695.0,40.1,48.53,72.05,40832.0,0.5141,0
883,69,North,Salaried,IT,96987.0,722.0,19.94,84.32,86.3,193612.0,0.5268,0
884,61,North,SelfEmployed,Manufacturing,62843.0,613.0,29.97,94.22,92.31,99374.0,0.8567,0
885,52,West,Salaried,Retail,77914.0,716.0,26.01,88.95,70.82,18012.0,0.5534,0
886,58,North,Salaried,Healthcare,50200.0,749.0,38.53,58.83,49.97,118427.0,0.3405,0
887,48,East,Salaried,Construction,56084.0,631.0,35.19,10.56,75.19,37820.0,0.4581,1
888,35,North,SelfEmployed,Retail,75382.0,691.0,29.85,60.58,44.19,83178.0,0.4026,0
889,43,North,SelfEmployed,IT,61075.0,696.0,16.35,13.73,74.93,47969.0,0.2101,0
890,44,North,Salaried,IT,70417.0,623.0,39.07,17.49,84.47,25145.0,0.5763,0
891,33,East,Salaried,Construction,99265.0,797.0,61.01,22.22,59.43,46277.0,0.2576,0
892,41,West,Salaried,Manufacturing,72505.0,539.0,53.81,37.71,43.92,67547.0,0.7995,0
893,32,West,Salaried,Construction,92997.0,572.0,53.23,58.26,78.07,68097.0,0.8772,0
894,33,South,Salaried,Healthcare,59386.0,706.0,31.97,35.02,58.66,50255.0,0.3155,0
895,59,East,Salaried,Construction,85978.0,640.0,52.51,45.7,53.7,61492.0,0.6551,1
896,43,North,Salaried,IT,54996.0,741.0,37.93,9.26,77.9,63968.0,0.2378,0
897,66,South,SelfEmployed,Manufacturing,70004.0,679.0,19.02,60.78,93.33,94493.0,0.5358,0
898,63,West,Salaried,Manufacturing,86790.0,724.0,35.14,64.13,80.99,115305.0,0.5157,0
899,48,North,SelfEmployed,Construction,75255.0,618.0,17.96,13.95,67.02,59930.0,0.3528,0
900,34,North,Salaried,Healthcare,93846.0,676.0,16.87,75.66,73.03,30890.0,0.5258,0
901,37,North,Salaried,IT,88350.0,673.0,11.38,63.27,47.83,82463.0,0.3407,0
902,44,North,Salaried,Retail,68832.0,841.0,26.97,49.08,84.73,84245.0,0.1687,0
903,54,North,Salaried,Manufacturing,100939.0,673.0,29.85,54.76,73.24,93511.0,0.5277,0
904,68,East,Salaried,Construction,83726.0,563.0,51.97,50.27,93.12,37064.0,0.8894,0
905,42,South,Salaried,Healthcare,70126.0,766.0,42.28,9.84,93.87,89615.0,0.2617,0
906,30,West,Salaried,Healthcare,77915.0,685.0,61.51,71.16,59.5,70135.0,0.7422,0
907,28,West,Salaried,IT,76818.0,716.0,20.59,51.06,94.37,80007.0,0.4116,0
908,41,South,Salaried,Manufacturing,79032.0,679.0,25.96,20.55,92.63,40839.0,0.3861,0
909,57,South,Salaried,IT,72165.0,623.0,66.46,66.27,75.19,23440.0,0.8768,0
910,27,South,Salaried,Retail,82451.0,778.0,36.64,67.56,58.34,30290.0,0.3299,0
911,46,East,Salaried,Retail,90796.0,641.0,57.34,24.21,81.43,93117.0,0.682,0
912,33,South,SelfEmployed,Retail,83511.0,611.0,39.53,76.68,54.92,140897.0,0.7654,0
913,36,East,Salaried,Healthcare,82831.0,728.0,38.27,46.09,74.64,88446.0,0.4151,0
914,50,South,Salaried,Manufacturing,72986.0,709.0,18.89,21.25,41.35,32444.0,0.1504,0
915,51,East,Salaried,IT,57278.0,764.0,61.07,64.19,74.57,58577.0,0.5849,0
916,25,South,Salaried,IT,52413.0,717.0,14.7,58.71,92.34,69286.0,0.397,0
917,52,South,SelfEmployed,Retail,60848.0,695.0,28.62,20.34,52.93,61220.0,0.2413,0
918,36,West,Salaried,Manufacturing,66640.0,754.0,50.41,83.51,82.8,64822.0,0.6525,0
919,67,West,Salaried,Manufacturing,108436.0,601.0,40.44,81.91,56.14,35168.0,0.8072,1
920,29,North,Salaried,Construction,100033.0,689.0,62.88,80.26,78.93,28412.0,0.8227,0
921,42,West,Salaried,Manufacturing,63134.0,643.0,12.36,40.93,78.5,36648.0,0.4218,0
922,64,South,SelfEmployed,Manufacturing,83994.0,715.0,48.96,79.22,50.16,32135.0,0.5996,0
923,60,West,Salaried,IT,73648.0,749.0,38.65,81.03,72.84,63391.0,0.5333,0
924,65,West,Salaried,Manufacturing,79720.0,717.0,19.26,94.69,87.25,67219.0,0.5898,0
925,57,South,Salaried,Manufacturing,64028.0,743.0,54.6,91.18,61.04,30088.0,0.6686,1
926,34,North,Salaried,IT,119835.0,774.0,34.68,39.46,79.07,57408.0,0.2733,0
927,36,South,Salaried,Manufacturing,112290.0,730.0,41.89,22.84,77.09,150653.0,0.3358,0
928,63,East,Salaried,IT,69148.0,744.0,68.04,31.32,54.16,64289.0,0.4465,0
929,40,East,Salaried,Construction,63073.0,812.0,39.17,49.53,90.53,48271.0,0.2992,1
930,64,South,SelfEmployed,Healthcare,93509.0,850.0,59.4,77.49,70.99,92394.0,0.4126,1
931,35,North,Salaried,IT,50807.0,691.0,56.17,70.07,59.54,196530.0,0.6951,0
932,64,West,Salaried,IT,91919.0,644.0,49.77,75.89,49.04,66425.0,0.7428,0
933,46,West,Salaried,Manufacturing,77509.0,545.0,63.81,39.19,66.04,44506.0,0.8793,0
934,29,East,SelfEmployed,IT,46318.0,815.0,25.1,27.22,80.16,63494.0,0.1295,0
935,21,North,Salaried,Retail,71965.0,666.0,59.25,7.17,74.3,119566.0,0.5315,0
936,55,South,Salaried,Retail,61885.0,728.0,32.67,61.36,79.99,57690.0,0.4699,0
937,64,North,Salaried,Construction,78236.0,740.0,58.75,76.55,83.55,60885.0,0.7111,0
938,40,West,Salaried,IT,76150.0,748.0,39.63,85.02,64.26,121656.0,0.5299,1
939,65,North,Salaried,Manufacturing,48054.0,685.0,61.46,47.86,68.61,63357.0,0.675,0
940,26,East,Salaried,Manufacturing,68317.0,748.0,63.69,88.49,94.25,141510.0,0.797,0
941,62,South,Salaried,Healthcare,86494.0,733.0,45.86,23.22,93.24,29774.0,0.4167,0
942,30,East,Salaried,Construction,89938.0,659.0,40.46,51.29,62.81,75274.0,0.5839,1
943,68,East,Salaried,Manufacturing,67739.0,798.0,57.0,24.24,77.68,160728.0,0.2961,0
944,53,West,SelfEmployed,Healthcare,84155.0,741.0,26.02,21.93,54.72,204797.0,0.1657,0
945,36,North,SelfEmployed,Manufacturing,80328.0,623.0,10.92,90.8,48.4,48746.0,0.5963,0
946,56,North,Salaried,Healthcare,73947.0,678.0,34.43,78.6,82.26,52438.0,0.6924,0
947,26,North,Salaried,Retail,84278.0,676.0,40.47,6.06,63.99,158143.0,0.3277,0
948,39,West,Salaried,Retail,56496.0,666.0,27.84,29.17,49.74,50403.0,0.3222,0
949,51,West,Salaried,Manufacturing,75019.0,737.0,33.0,23.46,81.74,46257.0,0.2826,0
950,22,East,SelfEmployed,Construction,42921.0,777.0,17.98,18.24,90.33,46721.0,0.1461,0
951,38,East,Salaried,IT,73917.0,634.0,26.64,67.77,91.33,38510.0,0.7173,1
952,62,East,Salaried,Construction,103501.0,679.0,24.41,56.02,72.8,35115.0,0.4772,0
953,48,North,Salaried,Construction,68609.0,769.0,28.06,45.85,66.38,54504.0,0.2345,0
954,24,West,Salaried,IT,101501.0,650.0,27.94,22.05,47.8,26529.0,0.3209,0
955,21,South,Salaried,Retail,68928.0,657.0,43.54,29.99,83.6,44309.0,0.5837,0
956,67,South,Salaried,Retail,53306.0,565.0,25.04,37.05,91.99,131625.0,0.7258,0
957,62,East,Salaried,IT,88308.0,746.0,66.46,75.69,88.92,93438.0,0.7559,0
958,36,North,Salaried,Healthcare,84279.0,712.0,40.68,94.03,81.35,45270.0,0.7211,0
959,65,North,Salaried,Construction,121380.0,680.0,17.74,21.56,40.25,68298.0,0.1851,0
960,67,East,SelfEmployed,Manufacturing,55414.0,604.0,26.78,35.74,62.43,57221.0,0.5418,0
961,22,North,Salaried,Retail,82128.0,679.0,53.79,30.22,62.59,41155.0,0.5281,0
962,56,East,SelfEmployed,Manufacturing,82841.0,585.0,10.82,8.97,89.19,18957.0,0.4367,0
963,21,North,Salaried,IT,96164.0,689.0,66.27,24.73,43.61,38384.0,0.498,0
964,59,South,Salaried,Manufacturing,85596.0,815.0,36.71,86.15,69.22,51524.0,0.3682,0
965,43,South,Salaried,Manufacturing,69238.0,712.0,41.26,80.86,47.49,209269.0,0.5498,0
966,46,South,SelfEmployed,Construction,53579.0,774.0,69.3,20.08,76.43,81997.0,0.4104,0
967,31,East,SelfEmployed,IT,81932.0,778.0,40.2,37.95,83.57,57081.0,0.307,0
968,62,South,Salaried,Manufacturing,82488.0,668.0,66.86,32.97,75.31,77266.0,0.7031,1
969,21,East,SelfEmployed,Retail,87628.0,737.0,64.91,18.3,83.7,68045.0,0.487,0
970,31,South,SelfEmployed,IT,69211.0,536.0,66.48,61.0,73.41,42327.0,0.9373,0
971,44,East,Salaried,Retail,80563.0,717.0,58.74,55.16,50.44,58270.0,0.5506,0
972,30,West,Salaried,Healthcare,44117.0,765.0,27.78,43.43,61.05,50291.0,0.218,0
973,34,East,SelfEmployed,Manufacturing,54415.0,731.0,30.78,81.99,92.63,28117.0,0.5961,0
974,34,North,SelfEmployed,IT,93711.0,678.0,31.9,60.77,55.85,45317.0,0.4939,0
975,27,North,Salaried,Retail,78597.0,775.0,68.75,28.33,43.46,57135.0,0.3269,0
976,43,South,SelfEmployed,Manufacturing,84516.0,768.0,31.65,38.63,61.17,74991.0,0.2154,0
977,63,East,Salaried,Construction,63033.0,697.0,16.52,18.51,60.15,60997.0,0.1896,0
978,42,North,Salaried,Retail,60491.0,789.0,56.7,58.22,65.87,97262.0,0.4278,0
979,56,South,Salaried,Retail,66529.0,731.0,31.96,57.8,70.82,54248.0,0.4052,0
980,47,East,Salaried,Healthcare,79754.0,603.0,47.26,83.32,94.58,114780.0,0.9019,0
981,22,South,Salaried,Construction,88718.0,719.0,65.46,82.02,81.59,66370.0,0.8,0
982,59,West,Salaried,Healthcare,70018.0,657.0,44.53,80.32,41.97,75848.0,0.6796,0
983,66,North,SelfEmployed,Construction,41808.0,730.0,48.26,54.41,79.2,69287.0,0.5438,0
984,39,North,Salaried,Retail,83021.0,500.0,48.57,63.68,85.33,47283.0,0.9405,0
985,27,East,Salaried,Healthcare,80341.0,796.0,46.74,74.8,89.26,83208.0,0.5077,0
986,32,South,Salaried,Manufacturing,84583.0,767.0,19.59,13.25,63.32,44785.0,0.1074,0
987,23,East,Salaried,Construction,92130.0,795.0,37.38,32.05,57.25,37296.0,0.1704,1
988,67,South,SelfEmployed,Retail,90551.0,699.0,10.46,20.22,86.16,68752.0,0.2256,0
989,25,North,Salaried,IT,102216.0,769.0,47.58,51.03,82.77,58077.0,0.4368,1
990,28,West,SelfEmployed,Construction,75568.0,713.0,44.52,80.39,69.48,40701.0,0.6477,0
991,34,West,Salaried,Construction,66361.0,641.0,29.09,25.76,46.48,63042.0,0.3602,1
992,56,East,Salaried,Manufacturing,95817.0,651.0,41.43,70.78,75.85,84836.0,0.7375,0
993,27,South,Salaried,Construction,93167.0,679.0,39.58,41.52,43.61,54482.0,0.4084,1
994,27,East,Salaried,Construction,70343.0,775.0,25.05,86.28,45.52,133382.0,0.3015,0
995,66,South,Salaried,Manufacturing,97118.0,773.0,27.6,61.41,58.21,106824.0,0.2591,0
996,52,North,Salaried,Manufacturing,76491.0,661.0,55.75,92.89,60.41,48616.0,0.8284,1
997,28,West,Salaried,Healthcare,100526.0,743.0,55.34,27.11,65.41,33880.0,0.3783,0
998,32,North,Salaried,Retail,109584.0,701.0,38.19,88.16,58.65,56491.0,0.6292,0
999,30,West,Salaried,Retail,127821.0,643.0,53.05,37.14,41.86,75289.0,0.5692,0
1000,34,South,Salaried,Healthcare,76245.0,629.0,37.05,60.98,48.66,25809.0,0.6271,0
1001,29,North,Salaried,Retail,103309.0,686.0,61.08,20.71,46.33,25592.0,0.4577,0
1002,58,East,Salaried,Construction,92077.0,756.0,29.97,73.38,63.72,32217.0,0.3805,0
1003,50,West,SelfEmployed,Healthcare,93939.0,670.0,65.64,93.04,51.67,106317.0,0.8401,0
1004,25,East,Salaried,Healthcare,83489.0,747.0,42.54,75.87,56.14,121885.0,0.4779,0
1005,21,West,Salaried,Retail,94022.0,719.0,42.14,60.42,65.94,35358.0,0.5064,0
1006,21,East,SelfEmployed,IT,47518.0,602.0,50.25,45.34,52.96,29827.0,0.7194,0
1007,40,East,Salaried,Retail,74423.0,820.0,30.45,36.07,53.53,67242.0,0.1174,0
1008,69,West,Salaried,IT,61930.0,772.0,53.46,42.71,85.82,64179.0,0.4448,0
1009,31,North,Salaried,Healthcare,60258.0,615.0,29.23,34.55,70.14,33014.0,0.5535,0
1010,46,South,Salaried,IT,46290.0,724.0,33.85,79.94,87.12,36213.0,0.6063,0
1011,64,North,SelfEmployed,Construction,64466.0,789.0,50.48,85.38,68.3,43103.0,0.5277,0
1012,23,West,SelfEmployed,Manufacturing,71517.0,725.0,32.71,90.47,90.01,48282.0,0.6558,0
1013,26,West,SelfEmployed,IT,78686.0,675.0,22.0,42.65,54.01,69748.0,0.3367,0
1014,63,North,Salaried,Manufacturing,74751.0,693.0,62.31,54.16,73.92,18557.0,0.7079,0
1015,65,East,Salaried,Construction,96047.0,685.0,65.33,56.92,67.68,155302.0,0.7338,1
1016,31,West,Salaried,Manufacturing,57080.0,692.0,47.6,63.6,90.53,72169.0,0.7095,0
1017,28,North,Salaried,Construction,36127.0,767.0,58.67,5.22,63.02,62528.0,0.247,0
1018,49,East,Salaried,Manufacturing,85629.0,728.0,69.2,80.84,87.02,43653.0,0.8122,0
1019,30,West,Salaried,Manufacturing,74065.0,648.0,46.89,29.13,71.01,39281.0,0.5799,0
1020,54,North,Salaried,Retail,73650.0,684.0,64.53,47.49,78.97,40301.0,0.7278,0
1021,44,East,Salaried,IT,60744.0,676.0,31.56,80.74,88.78,46884.0,0.7071,0
1022,66,South,SelfEmployed,Manufacturing,93183.0,717.0,52.03,94.72,94.83,73459.0,0.8106,0
1023,68,West,SelfEmployed,Healthcare,66619.0,633.0,13.35,76.54,80.21,105791.0,0.6352,1
1024,37,West,Salaried,Retail,57329.0,610.0,57.34,7.23,57.3,29532.0,0.5935,0
1025,52,West,Salaried,IT,108485.0,644.0,59.79,38.19,56.45,48025.0,0.6706,0
1026,31,South,Salaried,Retail,88831.0,606.0,34.07,27.25,57.0,64197.0,0.527,0
1027,54,West,SelfEmployed,IT,74197.0,608.0,48.34,91.77,45.38,66513.0,0.8366,0
1028,44,West,Salaried,Construction,26175.0,773.0,61.5,28.78,42.95,44833.0,0.285,0
1029,25,South,Salaried,Manufacturing,70292.0,692.0,63.02,89.9,71.95,49932.0,0.8313,0
1030,49,West,Salaried,Healthcare,74568.0,722.0,16.39,89.38,84.58,53273.0,0.5187,0
1031,68,North,Salaried,Retail,104274.0,704.0,59.65,80.55,41.99,33038.0,0.6778,0
1032,68,East,Salaried,Retail,40000.0,707.0,26.45,13.83,71.16,37643.0,0.2346,1
1033,54,North,Salaried,Retail,106205.0,718.0,53.64,5.18,60.45,23349.0,0.308,0
1034,36,North,Salaried,Retail,83739.0,735.0,29.51,76.45,89.09,103895.0,0.5369,0
1035,45,North,Salaried,Manufacturing,50848.0,722.0,13.38,80.9,48.0,79566.0,0.3247,0
1036,57,East,Salaried,IT,93436.0,850.0,22.59,91.6,70.99,30385.0,0.2359,0
1037,28,South,Salaried,Manufacturing,70123.0,638.0,34.52,24.65,93.4,34123.0,0.5732,0
1038,49,East,SelfEmployed,Construction,41762.0,636.0,54.47,70.98,58.98,30342.0,0.7899,0
1039,66,North,Salaried,Manufacturing,66112.0,667.0,16.04,51.72,80.8,37347.0,0.4516,0
1040,45,South,SelfEmployed,Manufacturing,80098.0,621.0,58.78,34.56,88.53,67623.0,0.7902,0
1041,62,East,Salaried,Construction,76239.0,683.0,69.82,59.57,50.24,251743.0,0.7236,0
1042,43,West,Salaried,Manufacturing,87870.0,643.0,57.3,54.34,94.59,48046.0,0.8247,0
1043,54,South,Salaried,IT,96949.0,705.0,38.42,31.31,84.52,75867.0,0.4373,0
1044,23,East,Salaried,Healthcare,53029.0,704.0,44.09,29.16,47.57,56399.0,0.3375,0
1045,50,West,Salaried,Construction,74582.0,622.0,10.37,48.79,57.1,67628.0,0.4198,1
1046,54,East,Salaried,Retail,62801.0,746.0,22.56,47.66,74.37,51918.0,0.276,0
1047,52,North,Salaried,IT,50021.0,652.0,63.94,32.18,88.67,106613.0,0.7546,0
1048,49,North,Salaried,Healthcare,73963.0,644.0,11.3,28.74,50.72,80639.0,0.2665,1
1049,29,West,SelfEmployed,IT,83633.0,726.0,64.29,90.89,80.22,59709.0,0.8078,0
1050,22,North,SelfEmployed,IT,84814.0,700.0,16.8,82.61,54.89,82698.0,0.4328,0
1051,59,West,Salaried,Retail,67096.0,700.0,17.98,78.51,84.3,96272.0,0.5308,0
1052,27,East,SelfEmployed,Healthcare,54843.0,640.0,20.52,24.29,77.59,41787.0,0.4039,0
1053,66,West,Salaried,IT,62107.0,633.0,57.96,22.04,68.76,75732.0,0.6522,0
1054,25,West,Salaried,Retail,37463.0,748.0,38.69,77.84,75.74,92473.0,0.5312,0
1055,28,West,SelfEmployed,Construction,51214.0,696.0,18.71,21.62,88.2,75575.0,0.2913,0
1056,52,South,Salaried,Retail,52948.0,714.0,51.21,50.32,61.25,85210.0,0.5185,0
1057,38,West,Salaried,Manufacturing,91906.0,709.0,66.44,24.93,82.31,62467.0,0.595,0
1058,58,South,Salaried,Retail,91888.0,741.0,44.35,39.03,48.74,78779.0,0.3069,0
1059,66,South,SelfEmployed,Retail,117590.0,697.0,15.92,81.81,78.57,128389.0,0.5192,0
1060,38,East,SelfEmployed,Retail,79807.0,686.0,13.29,85.23,81.29,36132.0,0.5527,0
1061,69,West,Salaried,IT,65322.0,743.0,57.75,94.7,64.36,59788.0,0.7134,0
1062,61,West,Salaried,Healthcare,75239.0,834.0,47.57,89.95,83.65,40713.0,0.4725,0
1063,65,West,Salaried,Retail,71615.0,625.0,65.36,65.41,70.64,44313.0,0.861,0
1064,36,South,Salaried,Retail,62366.0,667.0,42.84,43.86,91.5,76769.0,0.6488,0
1065,41,South,Salaried,Manufacturing,81398.0,718.0,13.74,10.19,46.19,25797.0,0.1075,0
1066,30,East,Salaried,Manufacturing,78867.0,569.0,34.22,59.73,47.2,34197.0,0.7281,1
1067,62,North,Salaried,Construction,73348.0,767.0,49.48,23.96,86.33,109648.0,0.3413,0
1068,24,North,Salaried,Construction,69114.0,748.0,33.09,81.51,86.33,30857.0,0.5476,0
1069,64,South,Salaried,Manufacturing,87638.0,702.0,69.98,54.4,65.92,123122.0,0.7126,0
1070,28,South,Salaried,Healthcare,63925.0,728.0,34.32,71.02,93.02,59512.0,0.5782,0
1071,67,South,SelfEmployed,Construction,66937.0,790.0,42.77,65.61,77.37,57783.0,0.4018,0
1072,39,North,Salaried,Healthcare,84502.0,717.0,23.52,36.26,94.06,42573.0,0.3585,0
1073,67,North,Salaried,Manufacturing,95230.0,624.0,19.13,73.32,69.28,50878.0,0.643,1
1074,60,North,Salaried,Construction,93403.0,758.0,48.72,80.9,51.09,67091.0,0.5049,0
1075,60,West,Salaried,Retail,69808.0,756.0,45.32,71.97,64.44,53623.0,0.4899,0
1076,29,South,Salaried,Manufacturing,49713.0,712.0,10.26,74.91,93.93,38511.0,0.4601,0
1077,50,South,Salaried,Construction,69210.0,850.0,27.09,37.4,60.37,81552.0,0.0925,0
1078,37,East,Salaried,Healthcare,76470.0,694.0,48.61,89.93,92.64,111301.0,0.8115,0
1079,60,North,Salaried,Healthcare,52716.0,592.0,58.73,43.21,83.84,26823.0,0.8469,0
1080,64,West,Salaried,Construction,68838.0,716.0,28.74,85.73,64.32,179075.0,0.534,0
1081,35,West,Salaried,Healthcare,99142.0,709.0,48.85,82.2,69.8,69226.0,0.6939,0
1082,24,North,SelfEmployed,Construction,77950.0,834.0,25.92,16.19,73.41,76279.0,0.0844,0
1083,26,South,Salaried,Construction,64188.0,721.0,51.42,91.96,76.62,127053.0,0.7441,0
1084,36,West,Salaried,Healthcare,75577.0,686.0,51.88,94.67,44.22,20804.0,0.7326,0
1085,46,West,Salaried,IT,76675.0,625.0,17.81,59.55,91.35,27084.0,0.6454,0
1086,57,South,Salaried,Retail,67533.0,808.0,49.91,75.48,72.83,21738.0,0.4414,1
1087,43,East,Salaried,Manufacturing,90448.0,563.0,30.01,89.03,91.21,32291.0,0.8973,0
1088,33,North,Salaried,Retail,38432.0,728.0,20.36,6.8,74.75,80183.0,0.1593,0
1089,67,West,Salaried,Manufacturing,84435.0,579.0,40.02,88.7,63.71,32414.0,0.8683,0
1090,37,North,Salaried,Manufacturing,63537.0,682.0,37.14,61.46,71.18,37664.0,0.5833,0
1091,47,West,Salaried,Retail,95914.0,679.0,56.43,79.56,85.62,41101.0,0.8223,0
1092,42,East,Salaried,Construction,49507.0,659.0,15.07,53.67,57.94,55479.0,0.3909,0
1093,57,East,Salaried,Healthcare,93772.0,678.0,57.39,52.75,92.61,54119.0,0.7573,0
1094,39,East,Salaried,IT,59215.0,708.0,16.36,85.78,65.63,39773.0,0.4643,0
1095,59,North,Salaried,IT,81440.0,672.0,22.45,50.67,92.59,35306.0,0.5256,0
1096,55,North,Salaried,IT,65700.0,693.0,40.95,47.46,88.44,51187.0,0.5806,0
1097,33,North,Salaried,Retail,97544.0,658.0,37.79,59.74,82.22,59892.0,0.6745,0
1098,34,North,SelfEmployed,Retail,71178.0,685.0,69.33,51.67,65.71,120344.0,0.7299,1
1099,68,West,Salaried,Construction,60539.0,758.0,45.37,45.17,72.28,36268.0,0.381,0
1100,51,South,SelfEmployed,IT,102982.0,672.0,29.65,21.25,86.09,55787.0,0.4092,0
1101,65,North,Salaried,Construction,69397.0,794.0,64.01,40.77,69.92,21508.0,0.4007,0
1102,22,West,Salaried,IT,85436.0,758.0,28.73,30.38,80.6,103248.0,0.2397,0
1103,66,West,Salaried,Retail,93781.0,749.0,26.43,41.04,83.49,55541.0,0.2938,0
1104,59,West,SelfEmployed,Healthcare,57410.0,700.0,39.66,58.38,68.22,88326.0,0.5316,0
1105,57,West,Salaried,Healthcare,83439.0,643.0,64.79,59.8,69.49,109234.0,0.818,0
1106,34,North,Salaried,Healthcare,86144.0,706.0,52.51,26.48,50.88,74680.0,0.3915,0
1107,29,South,Salaried,Healthcare,44050.0,806.0,50.65,12.6,53.46,63451.0,0.1503,0
1108,30,West,Salaried,Manufacturing,81461.0,650.0,53.56,72.0,89.77,22878.0,0.8373,0
1109,27,East,Salaried,IT,67922.0,718.0,49.58,52.57,86.22,54760.0,0.6001,0
1110,48,North,SelfEmployed,Healthcare,107404.0,646.0,55.59,44.79,40.56,36191.0,0.6145,0
1111,66,West,SelfEmployed,Manufacturing,92322.0,676.0,21.57,16.66,87.82,34221.0,0.3294,0
1112,45,North,Salaried,Manufacturing,83782.0,718.0,20.64,42.32,41.39,22758.0,0.2069,0
1113,66,North,SelfEmployed,Manufacturing,34173.0,722.0,31.73,78.64,65.21,53388.0,0.5085,0
1114,48,East,Salaried,Construction,83900.0,707.0,61.06,57.33,43.71,38444.0,0.5778,0
1115,22,East,Salaried,Construction,59781.0,736.0,52.87,13.19,93.29,40163.0,0.4098,0
1116,37,East,Salaried,Manufacturing,92471.0,727.0,43.99,34.9,93.48,35706.0,0.4743,0
1117,24,North,Salaried,Healthcare,71802.0,680.0,11.17,93.18,73.6,115212.0,0.562,0
1118,33,West,SelfEmployed,IT,64618.0,743.0,24.15,54.01,61.57,34626.0,0.2777,0
1119,38,South,Salaried,Retail,66268.0,642.0,58.21,30.78,68.16,48400.0,0.6714,0
